Date,Open,High,Low,Close,Adj Close,Volume
2021-12-22,43.169998,44.779999,42.660000,44.160000,44.160000,3273100
2021-12-23,43.770000,45.084999,43.270000,44.400002,44.400002,2356900
2021-12-27,44.750000,45.070000,43.400002,44.209999,44.209999,2868000
2021-12-28,44.099998,45.250000,43.660000,43.880001,43.880001,2362600
2021-12-29,43.700001,43.904999,42.299999,43.279999,43.279999,2331400
2021-12-30,43.230000,44.980000,43.220001,44.419998,44.419998,2128500
2021-12-31,44.240002,44.668999,43.040001,43.130001,43.130001,2030900
2022-01-03,43.810001,44.130001,42.060001,43.869999,43.869999,3572100
2022-01-04,43.560001,44.110001,41.320000,42.490002,42.490002,3250400
2022-01-05,41.689999,42.150002,38.090000,38.099998,38.099998,4479500
2022-01-06,38.410000,40.500000,37.799999,39.610001,39.610001,4797400
2022-01-07,39.369999,41.150002,38.680000,39.200001,39.200001,3687300
2022-01-10,38.509998,39.310001,37.270000,38.820000,38.820000,6072100
2022-01-11,38.790001,42.139999,38.590000,41.439999,41.439999,5062500
2022-01-12,41.320000,42.790001,39.619999,39.750000,39.750000,3475500
2022-01-13,40.130001,40.189999,37.330002,37.610001,37.610001,3667100
2022-01-14,37.639999,38.540001,35.611000,36.730000,36.730000,4959700
2022-01-18,36.040001,37.080002,35.209999,35.509998,35.509998,3422900
2022-01-19,35.540001,36.970001,35.009998,35.259998,35.259998,3542400
2022-01-20,36.549999,38.380001,35.200001,35.320000,35.320000,4280800
2022-01-21,35.209999,35.799999,33.590000,34.730000,34.730000,6055000
2022-01-24,33.000000,36.680000,32.169998,36.490002,36.490002,7743000
2022-01-25,36.139999,37.049999,34.669998,35.299999,35.299999,4544500
2022-01-26,36.459999,37.310001,33.889999,34.099998,34.099998,4149700
2022-01-27,34.639999,35.049999,32.830002,32.849998,32.849998,3887300
2022-01-28,32.930000,34.099998,31.469999,33.430000,33.430000,5356100
2022-01-31,33.740002,36.570000,33.549999,36.529999,36.529999,3876800
2022-02-01,37.290001,37.650002,35.459999,37.139999,37.139999,2842100
