Date,Open,High,Low,Close,Adj Close,Volume
2020-12-28,37.360001,37.580002,36.680000,36.820000,35.433582,26993700
2020-12-29,36.900002,37.200001,36.790001,37.049999,35.654922,23152100
2020-12-30,37.029999,37.240002,36.700001,36.740002,35.356602,24889800
2020-12-31,36.660000,36.919998,36.290001,36.810001,35.423962,30796500
2021-01-04,36.869999,36.939999,36.270000,36.810001,35.423962,33565700
2021-01-05,36.720001,37.369999,36.599998,37.189999,35.789650,29909400
2021-01-06,36.830002,37.480000,36.770000,36.869999,35.481701,34962500
2021-01-07,37.040001,37.150002,36.669998,37.060001,35.664551,27809500
2021-01-08,37.160000,37.529999,36.900002,37.130001,35.731911,33462400
2021-01-11,37.220001,37.830002,37.150002,37.770000,36.347813,47286900
2021-01-12,37.700001,37.790001,36.820000,37.180000,35.780029,47831100
2021-01-13,37.000000,37.169998,36.639999,36.860001,35.472080,31027900
2021-01-14,36.779999,36.959999,36.610001,36.750000,35.366219,30272000
2021-01-15,36.680000,36.779999,36.400002,36.700001,35.318100,34287800
2021-01-19,36.759998,37.000000,36.619999,36.730000,35.346970,33451300
2021-01-20,36.790001,36.810001,36.459999,36.500000,35.125633,35400100
2021-01-21,36.389999,36.590000,36.150002,36.480000,35.106384,33829700
2021-01-22,36.320000,36.830002,36.250000,36.549999,35.173752,26271200
2021-01-25,36.549999,37.290001,36.320000,37.279999,35.876263,31728500
2021-01-26,37.270000,37.599998,37.160000,37.310001,35.905136,27718700
2021-01-27,36.990002,37.040001,36.169998,36.240002,34.875423,50561200
2021-01-28,35.950001,36.330002,35.840000,35.860001,34.885155,39466700
2021-01-29,36.880001,36.880001,35.619999,35.900002,34.924065,60251900
2021-02-01,35.930000,36.189999,35.720001,35.799999,34.826786,40395800
2021-02-02,35.759998,35.779999,34.270000,34.990002,34.038807,84062400
2021-02-03,34.990002,35.290001,34.779999,34.840000,33.892883,38524200
2021-02-04,34.810001,35.080002,34.700001,34.889999,33.941521,34284900
2021-02-05,34.919998,35.080002,34.779999,34.919998,33.970703,31749600
2021-02-08,34.959999,35.009998,34.740002,34.820000,33.873425,31633900
2021-02-09,34.799999,35.060001,34.759998,34.970001,34.019352,30170200
2021-02-10,35.000000,35.080002,34.700001,34.740002,33.795605,29039900
2021-02-11,34.799999,34.810001,34.279999,34.430000,33.494022,30885200
2021-02-12,34.439999,34.950001,34.360001,34.720001,33.776142,25578600
2021-02-16,34.849998,34.860001,34.560001,34.689999,33.746956,28730300
2021-02-17,34.570000,35.000000,34.459999,34.889999,33.941521,26389400
2021-02-18,34.779999,34.880001,34.520000,34.560001,33.620491,24052500
2021-02-19,34.660000,34.680000,34.400002,34.439999,33.503754,28145300
2021-02-22,34.330002,34.369999,34.040001,34.259998,33.328644,34322500
2021-02-23,34.000000,34.189999,33.680000,33.910000,32.988163,37624200
2021-02-24,33.869999,34.049999,33.669998,33.750000,32.832512,30686100
2021-02-25,33.820000,34.110001,33.540001,33.820000,32.900612,37506100
2021-02-26,33.840000,33.900002,33.360001,33.490002,32.579582,41462800
2021-03-01,33.590000,33.930000,33.509998,33.689999,32.774139,30407800
2021-03-02,33.680000,33.889999,33.500000,33.509998,32.599037,27670400
2021-03-03,33.509998,34.450001,33.439999,34.389999,33.455112,46020200
2021-03-04,34.259998,35.090000,33.840000,34.200001,33.270275,45449600
2021-03-05,34.290001,34.549999,33.959999,34.389999,33.455112,30589900
2021-03-08,34.480000,34.869999,34.330002,34.349998,33.416203,24352300
2021-03-09,34.540001,34.849998,34.439999,34.450001,33.513485,25167100
2021-03-10,34.639999,35.139999,34.520000,34.930000,33.980434,33501800
2021-03-11,35.070000,35.119999,34.660000,34.709999,33.766415,24557900
2021-03-12,34.560001,34.980000,34.509998,34.939999,33.990162,16342400
2021-03-15,35.009998,35.430000,34.959999,35.410000,34.447384,21896100
2021-03-16,35.470001,35.860001,35.310001,35.830002,34.855972,25022400
2021-03-17,35.830002,35.959999,35.119999,35.790001,34.817055,42540100
2021-03-18,35.529999,35.970001,35.520000,35.770000,34.797600,24729800
2021-03-19,35.750000,35.820000,35.470001,35.529999,34.564121,48348900
2021-03-22,35.480000,36.009998,35.360001,36.000000,35.021347,25427500
2021-03-23,35.820000,35.930000,35.320000,35.360001,34.398746,27970500
2021-03-24,35.480000,35.930000,35.369999,35.610001,34.641949,22883400
2021-03-25,35.650002,35.790001,35.250000,35.669998,34.700317,24875300
2021-03-26,35.680000,36.290001,35.639999,36.250000,35.264549,27944500
2021-03-29,36.029999,36.740002,35.900002,36.619999,35.624489,27004800
2021-03-30,36.590000,36.630001,36.020000,36.110001,35.128357,26303300
2021-03-31,36.150002,36.430000,36.040001,36.230000,35.245094,26582700
2021-04-01,36.299999,36.450001,36.020000,36.299999,35.313187,21319900
2021-04-05,36.439999,36.570000,36.099998,36.279999,35.293732,22096900
2021-04-06,36.259998,36.400002,36.000000,36.049999,35.069984,20722900
2021-04-07,36.029999,36.240002,35.759998,35.910000,34.933792,21933800
2021-04-08,35.959999,36.150002,35.869999,35.959999,34.982433,18129400
2021-04-09,35.900002,36.810001,35.900002,36.599998,35.605034,31686700
2021-04-12,36.480000,37.029999,36.330002,36.970001,35.964981,29944900
2021-04-13,37.410000,37.650002,36.889999,37.160000,36.149811,33967400
2021-04-14,37.169998,37.380001,36.959999,37.169998,36.159538,23842900
2021-04-15,37.259998,37.740002,37.259998,37.599998,36.577847,24945800
