Date & Time,use [kW],gen [kW],ElectricRange [kW],Dryer [kW],GarageMudroomLights [kW],DiningRoomOutlets [kW],MudroomOutlets [kW],MasterBathOutlets [kW],GarageOutlets [kW],BasementOutdoorOutlets [kW]
2015-01-01 11:00:00,0.0,0.0,5.5e-05,0.00017,0.001177778,0.0,0.0,0.0,0.0,0.0
2015-01-01 11:30:00,0.0,0.0,7.1667e-05,0.000226111,0.001265,0.0,0.0,0.0,0.0,0.0
2015-01-01 12:00:00,0.0,0.0,5.3889e-05,0.000167778,0.001178889,0.0,0.0,0.0,0.0,0.0
2015-01-01 12:30:00,0.0,0.0,6.8889e-05,0.000217222,0.001263889,0.0,0.0,0.0,0.0,0.0
2015-01-01 13:00:00,0.0,0.0,5.1111e-05,0.000158889,0.001167778,0.0,0.0,0.0,0.0,0.0
2015-01-01 13:30:00,0.0,0.0,5.6111e-05,0.000177222,0.001195,0.0,0.0,0.0,0.0,0.0
2015-01-01 14:00:00,0.0,0.0,3.8889e-05,0.000124444,0.001131111,0.0,0.0,0.0,0.0,0.0
2015-01-01 14:30:00,0.0,0.0,5.5e-05,0.000171667,0.001187778,0.0,0.0,0.0,0.0,0.0
2015-01-01 15:00:00,0.0,0.0,4.0556e-05,0.000126667,0.001119444,0.0,0.0,0.0,0.0,0.0
2015-01-01 15:30:00,0.0,0.0,5.5e-05,0.000173333,0.001185,0.0,0.0,0.0,0.0,0.0
2015-01-01 16:00:00,0.0,0.0,3.7222e-05,0.000117222,0.0011,0.0,0.0,0.0,0.0,0.0
2015-01-01 16:30:00,0.0,0.0,5.7778e-05,0.00018,0.001182778,0.0,0.0,0.0,0.0,0.0
2015-01-01 17:00:00,0.0,0.0,6.1667e-05,0.000179444,0.001183889,0.0,0.0,0.0,0.0,0.0
2015-01-01 17:30:00,0.0,0.0,6.9444e-05,0.000216667,0.001239444,0.0,0.0,0.0,0.0,0.0
2015-01-01 18:00:00,0.0,0.0,6.0556e-05,0.000186111,0.001195556,0.0,0.0,0.0,0.0,0.0
2015-01-01 18:30:00,0.0,0.0,7.0556e-05,0.000221111,0.001250556,0.0,0.0,0.0,0.0,0.0
2015-01-01 19:00:00,0.0,0.0,6.3333e-05,0.000198333,0.001215556,0.0,0.0,0.0,0.0,0.0
2015-01-01 19:30:00,0.0,0.0,6.3889e-05,0.000201667,0.001218889,0.0,0.0,0.0,0.0,0.0
2015-01-01 20:00:00,0.0,0.0,6.6111e-05,0.000207222,0.001233889,0.0,0.0,0.0,0.0,0.0
2015-01-01 20:30:00,0.0,0.0,6.3889e-05,0.000197778,0.001219444,0.0,0.0,0.0,0.0,0.0
2015-01-01 21:00:00,0.0,0.0,6.9444e-05,0.000218333,0.001256111,0.0,0.0,0.0,0.0,0.0
2015-01-01 21:30:00,0.0,0.0,4.3889e-05,0.000133889,0.001136667,0.0,0.0,0.0,0.0,0.0
2015-01-01 22:00:00,0.0,0.0,6.2222e-05,0.000196111,0.001221667,0.0,0.0,0.0,0.0,0.0
2015-01-01 22:30:00,0.0,0.0,4.4444e-05,0.000141111,0.001143889,0.0,0.0,0.0,0.0,0.0
2015-01-01 23:00:00,0.0,0.0,5.1111e-05,0.000159444,0.001172222,0.0,0.0,0.0,0.0,0.0
2015-01-01 23:30:00,0.0,0.0,5.3333e-05,0.000166667,0.001188333,0.0,0.0,0.0,0.0,0.0
2015-01-02 00:00:00,0.0,0.0,4.5e-05,0.000143333,0.001156667,0.0,0.0,0.0,0.0,0.0
2015-01-02 00:30:00,0.0,0.0,5.9444e-05,0.000182778,0.00121,0.0,0.0,0.0,0.0,0.0
2015-01-02 01:00:00,0.0,0.0,4.4444e-05,0.000138889,0.001150556,0.0,0.0,0.0,0.0,0.0
2015-01-02 01:30:00,0.0,0.0,7.3333e-05,0.000229444,0.001287222,0.0,0.0,0.0,0.0,0.0
2015-01-02 02:00:00,0.0,0.0,5.2222e-05,0.000165,0.001189444,0.0,0.0,0.0,0.0,0.0
2015-01-02 02:30:00,0.0,0.0,7.3889e-05,0.000234444,0.001301667,0.0,0.0,0.0,0.0,0.0
2015-01-02 03:00:00,0.0,0.0,5.3333e-05,0.000169444,0.001203333,0.0,0.0,0.0,0.0,0.0
2015-01-02 03:30:00,0.0,0.0,7.2778e-05,0.000228889,0.001288889,0.0,0.0,0.0,0.0,0.0
2015-01-02 04:00:00,0.0,0.0,5.4444e-05,0.000172778,0.001204444,0.0,0.0,0.0,0.0,0.0
2015-01-02 04:30:00,0.0,0.0,7.3333e-05,0.000231111,0.001284444,0.0,0.0,0.0,0.0,0.0
2015-01-02 05:00:00,0.0,0.0,5e-05,0.000156111,0.001168889,0.0,0.0,0.0,0.0,0.0
2015-01-02 05:30:00,0.0,0.0,5.9444e-05,0.000186667,0.001221667,0.0,0.0,0.0,0.0,0.0
2015-01-02 06:00:00,0.0,0.0,4.1111e-05,0.000127778,0.001128889,0.0,0.0,0.0,0.0,0.0
2015-01-02 06:30:00,0.0,0.0,5.1667e-05,0.000160556,0.001165,0.0,0.0,0.0,0.0,0.0
2015-01-02 07:00:00,0.0,0.0,4.7222e-05,0.000147222,0.001151111,0.0,0.0,0.0,0.0,0.0
2015-01-02 07:30:00,0.0,0.0,5.3333e-05,0.000158889,0.001162222,0.0,0.0,0.0,0.0,0.0
2015-01-02 08:00:00,0.0,0.0,4.3333e-05,0.000119444,0.001112222,0.0,0.0,0.0,0.0,0.0
2015-01-02 08:30:00,0.0,0.0,2.778e-06,9.4444e-05,0.000946111,0.0,0.0,0.0,0.0,0.0
2015-01-02 09:00:00,0.0,0.0,2.2222e-05,2.0556e-05,0.001009444,0.0,0.0,0.0,0.0,0.0
2015-01-02 09:30:00,0.0,0.0,1.8889e-05,3.5e-05,0.001008889,0.0,0.0,0.0,0.0,0.0
2015-01-02 10:00:00,0.0,0.0,2.6667e-05,3.333e-06,0.001031667,0.0,0.0,0.0,0.0,0.0
2015-01-02 10:30:00,0.0,0.0,5e-06,7.0556e-05,0.027029444,0.0,0.0,0.0,0.0,0.0
2015-01-02 11:00:00,0.0,0.0,2.8333e-05,8.1667e-05,0.107728333,0.0,0.0,0.0,0.0,0.0
2015-01-02 11:30:00,0.0,0.0,9.444e-06,4.5e-05,0.100269444,0.0,0.0,0.0,0.0,0.0
2015-01-02 12:00:00,0.0,0.0,6.111e-06,6.6667e-05,0.014787778,0.0,0.0,0.0,0.0,0.0
2015-01-02 12:30:00,0.0,0.0,3.1111e-05,3.333e-06,0.002464444,0.0,0.0,0.0,0.0,0.0
2015-01-02 13:00:00,0.0,0.0,1.4444e-05,4.2222e-05,0.002421111,0.0,0.0,0.0,0.0,0.0
2015-01-02 13:30:00,0.0,0.0,7.222e-06,0.000101667,0.002401111,0.0,0.0,0.0,0.0,0.0
2015-01-02 14:00:00,0.0,0.0,1.9444e-05,2.3889e-05,0.002443333,0.0,0.0,0.0,0.0,0.0
2015-01-02 14:30:00,0.0,0.0,4.1667e-05,0.000125,0.002483889,0.0,0.0,0.0,0.0,0.0
2015-01-02 15:00:00,0.0,0.0,3.8333e-05,0.000113333,0.002473889,0.0,0.0,0.0,0.0,0.0
2015-01-02 15:30:00,0.0,0.0,5.1667e-05,0.000153889,0.00221,0.0,0.0,0.0,0.0,0.0
2015-01-02 16:00:00,0.0,0.0,3.8889e-05,0.000123889,0.001114444,0.0,0.0,0.0,0.0,0.0
2015-01-02 16:30:00,0.0,0.0,6.1111e-05,0.000188889,0.001202778,0.0,0.0,0.0,0.0,0.0
2015-01-02 17:00:00,0.0,0.0,4.7222e-05,0.000143889,0.001133889,0.0,0.0,0.0,0.0,0.0
2015-01-02 17:30:00,0.0,0.0,6.7778e-05,0.000210556,0.001223889,0.0,0.0,0.0,0.0,0.0
2015-01-02 18:00:00,0.0,0.0,6.4444e-05,0.000206111,0.001231667,0.0,0.0,0.0,0.0,0.0
2015-01-02 18:30:00,0.0,0.0,5.6111e-05,0.000173333,0.001177778,0.0,0.0,0.0,0.0,0.0
2015-01-02 19:00:00,0.0,0.0,7.0556e-05,0.000224444,0.001271667,0.0,0.0,0.0,0.0,0.0
2015-01-02 19:30:00,0.0,0.0,5.8889e-05,0.000187222,0.001223333,0.0,0.0,0.0,0.0,0.0
2015-01-02 20:00:00,0.0,0.0,6.6111e-05,0.000205,0.001248333,0.0,0.0,0.0,0.0,0.0
2015-01-02 20:30:00,0.0,0.0,6.3333e-05,0.000203889,0.001253889,0.0,0.0,0.0,0.0,0.0
2015-01-02 21:00:00,0.0,0.0,5.4444e-05,0.000171111,0.001201111,0.0,0.0,0.0,0.0,0.0
2015-01-02 21:30:00,0.0,0.0,5.7222e-05,0.000182222,0.001227222,0.0,0.0,0.0,0.0,0.0
2015-01-02 22:00:00,0.0,0.0,3.9444e-05,0.000122778,0.001131111,0.0,0.0,0.0,0.0,0.0
2015-01-02 22:30:00,0.0,0.0,6.1667e-05,0.000191667,0.001233333,0.0,0.0,0.0,0.0,0.0
2015-01-02 23:00:00,0.0,0.0,4.2222e-05,0.000135,0.001152778,0.0,0.0,0.0,0.0,0.0
2015-01-02 23:30:00,0.0,0.0,5.2778e-05,0.000164444,0.001194444,0.0,0.0,0.0,0.0,0.0
2015-01-03 00:00:00,0.0,0.0,5.3889e-05,0.000167778,0.001195,0.0,0.0,0.0,0.0,0.0
2015-01-03 00:30:00,0.0,0.0,4.4444e-05,0.000140556,0.001161111,0.0,0.0,0.0,0.0,0.0
2015-01-03 01:00:00,0.0,0.0,6.5e-05,0.000203889,0.001248889,0.0,0.0,0.0,0.0,0.0
2015-01-03 01:30:00,0.0,0.0,5.7222e-05,0.000177778,0.001215,0.0,0.0,0.0,0.0,0.0
2015-01-03 02:00:00,0.0,0.0,7.3333e-05,0.000233889,0.001293333,0.0,0.0,0.0,0.0,0.0
2015-01-03 02:30:00,0.0,0.0,5.7222e-05,0.000180556,0.001219444,0.0,0.0,0.0,0.0,0.0
2015-01-03 03:00:00,0.0,0.0,7.5e-05,0.000238333,0.001300556,0.0,0.0,0.0,0.0,0.0
2015-01-03 03:30:00,0.0,0.0,5.6111e-05,0.00018,0.001218333,0.0,0.0,0.0,0.0,0.0
2015-01-03 04:00:00,0.0,0.0,7.1667e-05,0.000224444,0.001283333,0.0,0.0,0.0,0.0,0.0
2015-01-03 04:30:00,0.0,0.0,6.3889e-05,0.000203889,0.00125,0.0,0.0,0.0,0.0,0.0
2015-01-03 05:00:00,0.0,0.0,6.1111e-05,0.000189444,0.001225,0.0,0.0,0.0,0.0,0.0
2015-01-03 05:30:00,0.0,0.0,6e-05,0.000191667,0.001226667,0.0,0.0,0.0,0.0,0.0
2015-01-03 06:00:00,0.0,0.0,4.1667e-05,0.000128889,0.001146667,0.0,0.0,0.0,0.0,0.0
2015-01-03 06:30:00,0.0,0.0,6.1111e-05,0.000191111,0.001221111,0.0,0.0,0.0,0.0,0.0
2015-01-03 07:00:00,0.0,0.0,4.1667e-05,0.000128333,0.00112,0.0,0.0,0.0,0.0,0.0
2015-01-03 07:30:00,0.0,0.0,6e-05,0.000188333,0.001211667,0.0,0.0,0.0,0.0,0.0
2015-01-03 08:00:00,0.0,0.0,4.6111e-05,0.000143333,0.00114,0.0,0.0,0.0,0.0,0.0
2015-01-03 08:30:00,0.0,0.0,5.6667e-05,0.000175,0.001194444,0.0,0.0,0.0,0.0,0.0
2015-01-03 09:00:00,0.0,0.0,5.7222e-05,0.000175556,0.001181667,0.0,0.0,0.0,0.0,0.0
2015-01-03 09:30:00,0.0,0.0,6.6667e-05,0.000205,0.001217222,0.0,0.0,0.0,0.0,0.0
2015-01-03 10:00:00,0.0,0.0,7.0556e-05,0.000218889,0.001230556,0.0,0.0,0.0,0.0,0.0
2015-01-03 10:30:00,0.0,0.0,6e-05,0.000185,0.001192778,0.0,0.0,0.0,0.0,0.0
2015-01-03 11:00:00,0.0,0.0,7.4444e-05,0.000239444,0.001285,0.0,0.0,0.0,0.0,0.0
2015-01-03 11:30:00,0.0,0.0,6.1111e-05,0.000193889,0.001220556,0.0,0.0,0.0,0.0,0.0
2015-01-03 12:00:00,0.0,0.0,6.4444e-05,0.000201667,0.001220556,0.0,0.0,0.0,0.0,0.0
2015-01-03 12:30:00,0.0,0.0,6.5556e-05,0.000211667,0.001233889,0.0,0.0,0.0,0.0,0.0
2015-01-03 13:00:00,0.0,0.0,5e-05,0.000155,0.001141667,0.0,0.0,0.0,0.0,0.0
2015-01-03 13:30:00,0.0,0.0,5.7778e-05,0.000180556,0.001193889,0.0,0.0,0.0,0.0,0.0
2015-01-03 14:00:00,0.0,0.0,3.9444e-05,0.000122778,0.001112778,0.0,0.0,0.0,0.0,0.0
2015-01-03 14:30:00,0.0,0.0,6.2222e-05,0.000194444,0.001222778,0.0,0.0,0.0,0.0,0.0
2015-01-03 15:00:00,0.0,0.0,3.9444e-05,0.000126111,0.001117778,0.0,0.0,0.0,0.0,0.0
2015-01-03 15:30:00,0.0,0.0,6.0556e-05,0.000188889,0.001208333,0.0,0.0,0.0,0.0,0.0
2015-01-03 16:00:00,0.0,0.0,4.7222e-05,0.000149444,0.001155,0.0,0.0,0.0,0.0,0.0
2015-01-03 16:30:00,0.0,0.0,5.4444e-05,0.000173333,0.001183333,0.0,0.0,0.0,0.0,0.0
2015-01-03 17:00:00,0.0,0.0,5.6111e-05,0.000172778,0.001176111,0.0,0.0,0.0,0.0,0.0
2015-01-03 17:30:00,0.0,0.0,6.4444e-05,0.000201111,0.001215,0.0,0.0,0.0,0.0,0.0
2015-01-03 18:00:00,0.0,0.0,7.4444e-05,0.000234444,0.001257222,0.0,0.0,0.0,0.0,0.0
2015-01-03 18:30:00,0.0,0.0,5.5556e-05,0.000175,0.001172778,0.0,0.0,0.0,0.0,0.0
2015-01-03 19:00:00,0.0,0.0,7.0556e-05,0.000223889,0.001252222,0.0,0.0,0.0,0.0,0.0
2015-01-03 19:30:00,0.0,0.0,6.0556e-05,0.000190556,0.001205556,0.0,0.0,0.0,0.0,0.0
2015-01-03 20:00:00,0.0,0.0,6.4444e-05,0.000199444,0.001215556,0.0,0.0,0.0,0.0,0.0
2015-01-03 20:30:00,0.0,0.0,6.7778e-05,0.000216667,0.001246667,0.0,0.0,0.0,0.0,0.0
2015-01-03 21:00:00,0.0,0.0,5.7222e-05,0.000173333,0.001181667,0.0,0.0,0.0,0.0,0.0
2015-01-03 21:30:00,0.0,0.0,4.7222e-05,0.000147222,0.001155,0.0,0.0,0.0,0.0,0.0
2015-01-03 22:00:00,0.0,0.0,4.4444e-05,0.000138889,0.001152222,0.0,0.0,0.0,0.0,0.0
2015-01-03 22:30:00,0.0,0.0,5.1111e-05,0.000162222,0.001196111,0.0,0.0,0.0,0.0,0.0
2015-01-03 23:00:00,0.0,0.0,4.5e-05,0.000143889,0.001167222,0.0,0.0,0.0,0.0,0.0
2015-01-03 23:30:00,0.0,0.0,5.6667e-05,0.000183333,0.001216111,0.0,0.0,0.0,0.0,0.0
2015-01-04 00:00:00,0.0,0.0,3.8889e-05,0.000122222,0.001128889,0.0,0.0,0.0,0.0,0.0
2015-01-04 00:30:00,0.0,0.0,5.7778e-05,0.000188889,0.001226667,0.0,0.0,0.0,0.0,0.0
2015-01-04 01:00:00,0.0,0.0,5.4444e-05,0.000162222,0.001167778,0.0,0.0,0.0,0.0,0.0
2015-01-04 01:30:00,0.0,0.0,0.000128333,0.000351111,0.001417778,0.0,0.0,0.0,0.0,0.0
2015-01-04 02:00:00,0.0,0.0,5.7778e-05,0.000186111,0.001216667,0.0,0.0,0.0,0.0,0.0
2015-01-04 02:30:00,0.0,0.0,5.8333e-05,0.00018,0.001197778,0.0,0.0,0.0,0.0,0.0
2015-01-04 03:00:00,0.0,0.0,6.7778e-05,0.000219444,0.001264444,0.0,0.0,0.0,0.0,0.0
2015-01-04 03:30:00,0.0,0.0,5.1111e-05,0.000159444,0.001174444,0.0,0.0,0.0,0.0,0.0
2015-01-04 04:00:00,0.0,0.0,6.7778e-05,0.000217778,0.001266667,0.0,0.0,0.0,0.0,0.0
2015-01-04 04:30:00,0.0,0.0,5.5556e-05,0.000176111,0.001202778,0.0,0.0,0.0,0.0,0.0
2015-01-04 05:00:00,0.0,0.0,5.7778e-05,0.000180556,0.001196111,0.0,0.0,0.0,0.0,0.0
2015-01-04 05:30:00,0.0,0.0,4.5556e-05,0.000143333,0.001148889,0.0,0.0,0.0,0.0,0.0
2015-01-04 06:00:00,0.0,0.0,4.2222e-05,0.000129444,0.001131667,0.0,0.0,0.0,0.0,0.0
2015-01-04 06:30:00,0.0,0.0,5.2222e-05,0.000166111,0.001183333,0.0,0.0,0.0,0.0,0.0
2015-01-04 07:00:00,0.0,0.0,3.8333e-05,0.000122222,0.001129444,0.0,0.0,0.0,0.0,0.0
2015-01-04 07:30:00,0.0,0.0,5.7222e-05,0.000181111,0.001214444,0.0,0.0,0.0,0.0,0.0
2015-01-04 08:00:00,0.0,0.0,3.8333e-05,0.000122222,0.001121667,0.0,0.0,0.0,0.0,0.0
2015-01-04 08:30:00,0.0,0.0,4.6667e-05,0.000147222,0.001157778,0.0,0.0,0.0,0.0,0.0
2015-01-04 09:00:00,0.0,0.0,5e-05,0.000157778,0.001169444,0.0,0.0,0.0,0.0,0.0
2015-01-04 09:30:00,0.0,0.0,5.2778e-05,0.000165556,0.001173333,0.0,0.0,0.0,0.0,0.0
2015-01-04 10:00:00,0.0,0.0,6.0556e-05,0.000196667,0.00122,0.0,0.0,0.0,0.0,0.0
2015-01-04 10:30:00,0.0,0.0,5.3889e-05,0.000167222,0.001178889,0.0,0.0,0.0,0.0,0.0
2015-01-04 11:00:00,0.0,0.0,6.6111e-05,0.000214444,0.001243889,0.0,0.0,0.0,0.0,0.0
2015-01-04 11:30:00,0.0,0.0,5.0556e-05,0.00016,0.001167778,0.0,0.0,0.0,0.0,0.0
2015-01-04 12:00:00,0.0,0.0,6.2778e-05,0.0002,0.001223333,0.0,0.0,0.0,0.0,0.0
2015-01-04 12:30:00,0.0,0.0,5.1667e-05,0.000165556,0.001175,0.0,0.0,0.0,0.0,0.0
2015-01-04 13:00:00,0.0,0.0,5.1667e-05,0.00016,0.00117,0.0,0.0,0.0,0.0,0.0
2015-01-04 13:30:00,0.0,0.0,5.0556e-05,0.000159444,0.001169444,0.0,0.0,0.0,0.0,0.0
2015-01-04 14:00:00,0.0,0.0,3.6667e-05,0.000114444,0.001100556,0.0,0.0,0.0,0.0,0.0
2015-01-04 14:30:00,0.0,0.0,4.4444e-05,0.000137222,0.001127222,0.0,0.0,0.0,0.0,0.0
2015-01-04 15:00:00,0.0,0.0,4.7222e-05,0.000149444,0.00115,0.0,0.0,0.0,0.0,0.0
2015-01-04 15:30:00,0.0,0.0,3.8333e-05,0.000120556,0.001110556,0.0,0.0,0.0,0.0,0.0
2015-01-04 16:00:00,0.0,0.0,4.8889e-05,0.000153333,0.001149444,0.0,0.0,0.0,0.0,0.0
2015-01-04 16:30:00,0.0,0.0,4.8333e-05,0.000152222,0.001146667,0.0,0.0,0.0,0.0,0.0
2015-01-04 17:00:00,0.0,0.0,3.9444e-05,0.000125556,0.001129444,0.0,0.0,0.0,0.0,0.0
2015-01-04 17:30:00,0.0,0.0,6.5e-05,0.000207222,0.001242222,0.0,0.0,0.0,0.0,0.0
2015-01-04 18:00:00,0.0,0.0,5.3333e-05,0.000168889,0.001185556,0.0,0.0,0.0,0.0,0.0
2015-01-04 18:30:00,0.0,0.0,6.1111e-05,0.000192222,0.001207778,0.0,0.0,0.0,0.0,0.0
2015-01-04 19:00:00,0.0,0.0,5.6111e-05,0.000177778,0.001197222,0.0,0.0,0.0,0.0,0.0
2015-01-04 19:30:00,0.0,0.0,5.7778e-05,0.000179444,0.001198889,0.0,0.0,0.0,0.0,0.0
2015-01-04 20:00:00,0.0,0.0,5.6111e-05,0.000182778,0.001212222,0.0,0.0,0.0,0.0,0.0
2015-01-04 20:30:00,0.0,0.0,5.1667e-05,0.000161667,0.001178333,0.0,0.0,0.0,0.0,0.0
2015-01-04 21:00:00,0.0,0.0,6.2778e-05,0.000204444,0.001251111,0.0,0.0,0.0,0.0,0.0
2015-01-04 21:30:00,0.0,0.0,3.9444e-05,0.000121667,0.001127222,0.0,0.0,0.0,0.0,0.0
2015-01-04 22:00:00,0.0,0.0,4.5556e-05,0.000142778,0.001156667,0.0,0.0,0.0,0.0,0.0
2015-01-04 22:30:00,0.0,0.0,4.9444e-05,0.000159444,0.001185,0.0,0.0,0.0,0.0,0.0
2015-01-04 23:00:00,0.0,0.0,3.8333e-05,0.000117778,0.001121111,0.0,0.0,0.0,0.0,0.0
2015-01-04 23:30:00,0.0,0.0,5.4444e-05,0.000170556,0.00119,0.0,0.0,0.0,0.0,0.0
2015-01-05 00:00:00,0.0,0.0,4e-05,0.000127778,0.001121667,0.0,0.0,0.0,0.0,0.0
2015-01-05 00:30:00,0.0,0.0,4.2778e-05,0.000134444,0.001126667,0.0,0.0,0.0,0.0,0.0
2015-01-05 01:00:00,0.0,0.0,4.8889e-05,0.000156667,0.001166111,0.0,0.0,0.0,0.0,0.0
2015-01-05 01:30:00,0.0,0.0,5.1111e-05,0.000158889,0.001163333,0.0,0.0,0.0,0.0,0.0
2015-01-05 02:00:00,0.0,0.0,7.1667e-05,0.000228333,0.001271111,0.0,0.0,0.0,0.0,0.0
2015-01-05 02:30:00,0.0,0.0,4.8889e-05,0.000156111,0.001166111,0.0,0.0,0.0,0.0,0.0
2015-01-05 03:00:00,0.0,0.0,6.2222e-05,0.000196667,0.001234444,0.0,0.0,0.0,0.0,0.0
2015-01-05 03:30:00,0.0,0.0,5.7778e-05,0.000187222,0.001219444,0.0,0.0,0.0,0.0,0.0
2015-01-05 04:00:00,0.0,0.0,5.4444e-05,0.00017,0.001188333,0.0,0.0,0.0,0.0,0.0
2015-01-05 04:30:00,0.0,0.0,7.1111e-05,0.00023,0.001271111,0.0,0.0,0.0,0.0,0.0
2015-01-05 05:00:00,0.0,0.0,4.8889e-05,0.000152222,0.001153333,0.0,0.0,0.0,0.0,0.0
2015-01-05 05:30:00,0.0,0.0,5.0556e-05,0.000160556,0.001183889,0.0,0.0,0.0,0.0,0.0
2015-01-05 06:00:00,0.0,0.0,4.2222e-05,0.000132222,0.001136667,0.0,0.0,0.0,0.0,0.0
2015-01-05 06:30:00,0.0,0.0,4.7222e-05,0.000145556,0.001139444,0.0,0.0,0.0,0.0,0.0
2015-01-05 07:00:00,0.0,0.0,5.2222e-05,0.000165556,0.001168333,0.0,0.0,0.0,0.0,0.0
2015-01-05 07:30:00,0.0,0.0,5.1111e-05,0.000165,0.001169444,0.0,0.0,0.0,0.0,0.0
2015-01-05 08:00:00,0.0,0.0,5.6111e-05,0.000161111,0.001153889,0.0,0.0,0.0,0.0,0.0
2015-01-05 08:30:00,0.0,0.0,5.5e-05,0.000146111,0.001155556,0.0,0.0,0.0,0.0,0.0
2015-01-05 09:00:00,0.0,0.0,4.1667e-05,0.000161667,0.062627222,0.0,0.0,0.0,0.0,0.0
2015-01-05 09:30:00,0.0,0.0,9.8333e-05,0.000238333,0.116438889,0.0,0.0,0.0,0.0,0.0
2015-01-05 10:00:00,0.0,0.0,3.8889e-05,0.000166111,0.083881667,0.0,0.0,0.0,0.0,0.0
2015-01-05 10:30:00,0.0,0.0,6.6667e-05,0.000180556,0.003041667,0.0,0.0,0.0,0.0,0.0
2015-01-05 11:00:00,0.0,0.0,3.8333e-05,1.3889e-05,0.002326667,0.0,0.0,0.0,0.0,0.0
2015-01-05 11:30:00,0.0,0.0,2.778e-06,0.000167222,0.002231111,0.0,0.0,0.0,0.0,0.0
2015-01-05 12:00:00,0.0,0.0,1.8889e-05,0.000112778,0.002271111,0.0,0.0,0.0,0.0,0.0
2015-01-05 12:30:00,0.0,0.0,2.3889e-05,0.00012,0.002283333,0.0,0.0,0.0,0.0,0.0
2015-01-05 13:00:00,0.0,0.0,3.1667e-05,0.000106667,0.00229,0.0,0.0,0.0,0.0,0.0
2015-01-05 13:30:00,0.0,0.0,1.6667e-05,0.000153333,0.002271667,0.0,0.0,0.0,0.0,0.0
2015-01-05 14:00:00,0.0,0.0,6.111e-06,0.000164444,0.002263889,0.0,0.0,0.0,0.0,0.0
2015-01-05 14:30:00,0.0,0.0,9.444e-06,0.000146667,0.002252222,0.0,0.0,0.0,0.0,0.0
2015-01-05 15:00:00,0.0,0.0,1.9444e-05,0.000201667,0.002230556,0.0,0.0,0.0,0.0,0.0
2015-01-05 15:30:00,0.0,0.0,3.4444e-05,3.0556e-05,0.0523,0.0,0.0,0.0,0.0,0.0
2015-01-05 16:00:00,0.0,0.0,5.3889e-05,0.000144444,0.04994,0.0,0.0,0.0,0.0,0.0
2015-01-05 16:30:00,0.0,0.0,5.9444e-05,0.000162778,0.002506667,0.0,0.0,0.0,0.0,0.0
2015-01-05 17:00:00,0.0,0.0,8.6667e-05,0.000223889,0.002499444,0.0,0.0,0.0,0.0,0.0
